zh_path	en_path	triage	n_en_blocks	n_zh_blocks
atoms/tech_finance_burnout/boundaries/watcher/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/watcher/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/watcher/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/watcher/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/watcher/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/watcher/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/overwhelm/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/overwhelm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/overwhelm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/spiral/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/spiral/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/19	26	19
atoms/tech_finance_burnout/boundaries/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/spiral/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/spiral/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/spiral/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/spiral/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/grief/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/grief/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/grief/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/grief/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/20	26	20
atoms/tech_finance_burnout/boundaries/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/grief/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/grief/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/tech_finance_burnout/boundaries/SCENE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/tech_finance_burnout/boundaries/HOOK/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/boundaries/REFLECTION/CANONICAL.txt	CLEAN_FALSE_POSITIVE	30	30
atoms/tech_finance_burnout/somatic_healing/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/spiral/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/spiral/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/spiral/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/somatic_healing/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/spiral/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/spiral/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/spiral/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/spiral/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/grief/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/grief/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/grief/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/grief/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/somatic_healing/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/grief/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/grief/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/grief/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/grief/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/false_alarm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/false_alarm/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/false_alarm/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/somatic_healing/false_alarm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/false_alarm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/false_alarm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/false_alarm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/false_alarm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/false_alarm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/shame/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/shame/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/shame/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/shame/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/somatic_healing/shame/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/shame/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/shame/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/shame/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/shame/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/shame/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/tech_finance_burnout/somatic_healing/comparison/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/comparison/PIVOT/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/tech_finance_burnout/somatic_healing/comparison/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/comparison/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/somatic_healing/comparison/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/comparison/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/comparison/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/comparison/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/comparison/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/somatic_healing/SCENE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/SCENE/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/somatic_healing/HOOK/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/somatic_healing/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/financial_stress/watcher/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/watcher/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/watcher/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/watcher/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/financial_stress/watcher/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/watcher/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/watcher/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/watcher/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/watcher/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/watcher/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/overwhelm/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/overwhelm/CANONICAL.txt	BAD_BLOCKS:20/27	27	27
atoms/tech_finance_burnout/financial_stress/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/overwhelm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/overwhelm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/overwhelm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/spiral/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/spiral/CANONICAL.txt	BAD_BLOCKS:20/27	27	27
atoms/tech_finance_burnout/financial_stress/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/spiral/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/spiral/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/spiral/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/spiral/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/grief/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/grief/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/grief/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/grief/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/financial_stress/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/grief/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/grief/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/grief/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/grief/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/false_alarm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/false_alarm/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/false_alarm/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/financial_stress/false_alarm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/false_alarm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/false_alarm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/false_alarm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/false_alarm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/false_alarm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/shame/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/shame/CANONICAL.txt	BAD_BLOCKS:20/27	27	27
atoms/tech_finance_burnout/financial_stress/shame/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/shame/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/shame/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/shame/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/shame/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/shame/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/tech_finance_burnout/financial_stress/comparison/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/comparison/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/comparison/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/comparison/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/financial_stress/comparison/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/comparison/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/comparison/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/comparison/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/comparison/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/financial_stress/SCENE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/tech_finance_burnout/financial_stress/HOOK/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/financial_stress/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/social_anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/watcher/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/social_anxiety/watcher/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/watcher/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/watcher/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/watcher/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/overwhelm/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/social_anxiety/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/overwhelm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/overwhelm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/overwhelm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/spiral/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/spiral/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/spiral/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/social_anxiety/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/spiral/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/spiral/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/spiral/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/spiral/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/grief/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/grief/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/grief/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/grief/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/social_anxiety/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/grief/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/grief/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/tech_finance_burnout/social_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/SCENE/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/social_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/social_anxiety/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/tech_finance_burnout/grief/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/overwhelm/PIVOT/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/tech_finance_burnout/grief/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/overwhelm/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/grief/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/overwhelm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/overwhelm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/overwhelm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/spiral/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/spiral/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/spiral/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/grief/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/spiral/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/spiral/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/spiral/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/spiral/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/false_alarm/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/false_alarm/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/false_alarm/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:6/24	26	24
atoms/tech_finance_burnout/grief/false_alarm/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/false_alarm/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/false_alarm/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/false_alarm/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/false_alarm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/false_alarm/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/shame/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/shame/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/shame/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/shame/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/grief/shame/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/shame/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/shame/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/shame/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/shame/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/shame/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/tech_finance_burnout/grief/comparison/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/comparison/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/comparison/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/comparison/CANONICAL.txt	BAD_BLOCKS:20/26	26	26
atoms/tech_finance_burnout/grief/comparison/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/comparison/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/comparison/THREAD/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/comparison/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/tech_finance_burnout/grief/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/tech_finance_burnout/grief/comparison/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
