brand_id|locale|script_family|cadence|episode_count_planned|narrator|localization_mode|format_spec_ref|readiness_state|notes
gentle_growth_healing|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=self_worth
gentle_growth_healing|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=self_worth
gentle_growth_healing|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
gentle_growth_healing|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=self_worth
healing_ground_healing|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=grief
healing_ground_healing|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=grief
healing_ground_healing|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=grief
healing_ground_healing|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=grief
healing_ground_healing|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=grief
healing_ground_healing|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=grief
healing_ground_healing|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=grief
healing_ground_healing|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=grief
healing_ground_healing|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=grief
healing_ground_healing|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=grief
healing_ground_healing|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=grief
healing_ground_healing|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=grief
healing_ground_healing|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=grief
healing_ground_healing|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=grief
healing_ground_healing|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=grief
healing_ground_healing|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=grief
healing_ground_healing|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=grief
healing_ground_healing|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=grief
heart_balance_shojo|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=social_anxiety
heart_balance_shojo|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=social_anxiety
heart_balance_shojo|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=social_anxiety
heart_balance_shojo|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=social_anxiety
heart_balance_shojo|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=social_anxiety
heart_balance_shojo|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
heart_balance_shojo|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=social_anxiety
heart_balance_shojo|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=social_anxiety
heart_balance_shojo|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=social_anxiety
heart_balance_shojo|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
heart_balance_shojo|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=social_anxiety
heart_balance_shojo|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=social_anxiety
heart_balance_shojo|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=social_anxiety
heart_balance_shojo|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
heart_balance_shojo|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=social_anxiety
heart_balance_shojo|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=social_anxiety
heart_balance_shojo|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
heart_balance_shojo|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=social_anxiety
high_performer_workplace|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
high_performer_workplace|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=burnout
high_performer_workplace|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=burnout
high_performer_workplace|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
high_performer_workplace|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
high_performer_workplace|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
high_performer_workplace|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
high_performer_workplace|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
high_performer_workplace|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=burnout
high_performer_workplace|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
high_performer_workplace|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
high_performer_workplace|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
high_performer_workplace|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=burnout
high_performer_workplace|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
high_performer_workplace|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
high_performer_workplace|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
high_performer_workplace|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
high_performer_workplace|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
hormone_reset_healing|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=somatic_healing
hormone_reset_healing|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=somatic_healing
hormone_reset_healing|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=somatic_healing
hormone_reset_healing|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=somatic_healing
hormone_reset_healing|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
hormone_reset_healing|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=somatic_healing
hormone_reset_healing|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=somatic_healing
hormone_reset_healing|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
hormone_reset_healing|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=somatic_healing
hormone_reset_healing|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=somatic_healing
hormone_reset_healing|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
hormone_reset_healing|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=somatic_healing
hormone_reset_healing|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
legacy_builder_memoir|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=self_worth
legacy_builder_memoir|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=self_worth
legacy_builder_memoir|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=self_worth
legacy_builder_memoir|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=self_worth
legacy_builder_memoir|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
legacy_builder_memoir|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=self_worth
legacy_builder_memoir|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=self_worth
legacy_builder_memoir|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
legacy_builder_memoir|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=self_worth
legacy_builder_memoir|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=self_worth
legacy_builder_memoir|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
legacy_builder_memoir|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=self_worth
legacy_builder_memoir|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
longevity_lab_healing|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=somatic_healing
longevity_lab_healing|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=somatic_healing
longevity_lab_healing|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=somatic_healing
longevity_lab_healing|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=somatic_healing
longevity_lab_healing|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
longevity_lab_healing|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=somatic_healing
longevity_lab_healing|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=somatic_healing
longevity_lab_healing|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
longevity_lab_healing|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=somatic_healing
longevity_lab_healing|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=somatic_healing
longevity_lab_healing|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
longevity_lab_healing|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=somatic_healing
longevity_lab_healing|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=somatic_healing
minimal_mind_healing|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=overthinking
minimal_mind_healing|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=overthinking
minimal_mind_healing|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=overthinking
minimal_mind_healing|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=overthinking
minimal_mind_healing|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=overthinking
minimal_mind_healing|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=overthinking
minimal_mind_healing|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=overthinking
minimal_mind_healing|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=overthinking
minimal_mind_healing|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=overthinking
minimal_mind_healing|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=overthinking
