path	persona_pool	topic	atom_label	final_defect_class	priority	priority_weight_locale_count	locales_gated_on_en_fix	locales_with_existing_content	locales_not_yet_localized	flagged_by
atoms/gen_x_sandwich/social_anxiety/shame/locales/zh-TW/CANONICAL.txt	gen_x_sandwich	social_anxiety	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/gen_x_sandwich/somatic_healing/INTEGRATION/locales/zh-TW/CANONICAL.txt	gen_x_sandwich	somatic_healing	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/gen_x_sandwich/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	gen_x_sandwich	somatic_healing	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/gen_x_sandwich/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt	gen_x_sandwich	somatic_healing	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/gen_z_professionals/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	anxiety	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/anxiety/comparison/locales/zh-TW/CANONICAL.txt	gen_z_professionals	anxiety	comparison	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/gen_z_professionals/anxiety/grief/locales/zh-TW/CANONICAL.txt	gen_z_professionals	anxiety	grief	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/gen_z_professionals/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	gen_z_professionals	anxiety	overwhelm	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/gen_z_professionals/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	boundaries	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	compassion_fatigue	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	courage	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/courage/REFLECTION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	courage	REFLECTION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP	ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/gen_z_professionals/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	depression	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	depression	REFLECTION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP	ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/gen_z_professionals/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	financial_stress	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	financial_stress	REFLECTION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP	ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/gen_z_professionals/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	grief	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/gen_z_professionals/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	gen_z_professionals	self_worth	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/healthcare_rns/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	anxiety	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	healthcare_rns	anxiety	false_alarm	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/anxiety/grief/locales/zh-TW/CANONICAL.txt	healthcare_rns	anxiety	grief	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	healthcare_rns	anxiety	overwhelm	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	boundaries	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/boundaries/shame/locales/zh-TW/CANONICAL.txt	healthcare_rns	boundaries	shame	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	compassion_fatigue	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	healthcare_rns	compassion_fatigue	grief	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/healthcare_rns/compassion_fatigue/watcher/locales/zh-TW/CANONICAL.txt	healthcare_rns	compassion_fatigue	watcher	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	courage	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	depression	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/depression/grief/locales/zh-TW/CANONICAL.txt	healthcare_rns	depression	grief	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/depression/overwhelm/locales/zh-TW/CANONICAL.txt	healthcare_rns	depression	overwhelm	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	financial_stress	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/financial_stress/shame/locales/zh-TW/CANONICAL.txt	healthcare_rns	financial_stress	shame	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNCLEAR_MIXED/EN_CLEAN_ZH_CORRUPTED
atoms/healthcare_rns/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	grief	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/healthcare_rns/grief/grief/locales/zh-TW/CANONICAL.txt	healthcare_rns	grief	grief	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	zh-CN	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/healthcare_rns/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	healthcare_rns	self_worth	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/midlife_women/compassion_fatigue/REFLECTION/locales/zh-TW/CANONICAL.txt	midlife_women	compassion_fatigue	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP,zh-SG	ko-KR,zh-HK	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/midlife_women/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	midlife_women	imposter_syndrome	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP	ko-KR,zh-HK,zh-SG	PR93_triage:PARTIAL_SOME_EMPTY
atoms/millennial_women_professionals/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	anxiety	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	boundaries	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	compassion_fatigue	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	courage	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	depression	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	financial_stress	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	grief	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/millennial_women_professionals/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	millennial_women_professionals	self_worth	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	anxiety	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	anxiety	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/nyc_executives/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	boundaries	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	boundaries	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/nyc_executives/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	compassion_fatigue	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/compassion_fatigue/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	compassion_fatigue	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/nyc_executives/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	courage	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/courage/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	courage	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/nyc_executives/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	depression	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	depression	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/nyc_executives/depression/shame/locales/zh-TW/CANONICAL.txt	nyc_executives	depression	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/nyc_executives/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	financial_stress	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	financial_stress	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/nyc_executives/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	grief	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/grief/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	grief	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/nyc_executives/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	nyc_executives	self_worth	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/nyc_executives/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt	nyc_executives	self_worth	REFLECTION	META_COMMENTARY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:META_COMMENTARY/EN_ALSO_CORRUPTED
atoms/tech_finance_burnout/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	anxiety	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/tech_finance_burnout/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	anxiety	REFLECTION	UNTRANSLATED_ENGLISH	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,zh-CN	ja-JP	ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_ALSO_CORRUPTED
atoms/tech_finance_burnout/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	boundaries	COMPRESSION	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY;retranslation_chunk3-4-5-8_tracker_doc
atoms/tech_finance_burnout/boundaries/comparison/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	boundaries	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/tech_finance_burnout/boundaries/shame/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	boundaries	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/tech_finance_burnout/burnout/INTEGRATION/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	burnout	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/tech_finance_burnout/burnout/grief/locales/zh-TW/CANONICAL.txt	tech_finance_burnout	burnout	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
