region	brand_id	brand_name	canonical_source	locale	surface	required	present_count	planned_count	gap_count	authority_doc	notes
japan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	ja_JP	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	books_manga	yes	4	102	98	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=4; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	podcast_scripts	yes	0	30	30	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
taiwan	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_TW	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	books_manga	yes	4	102	98	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=4; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	podcast_scripts	yes	0	48	48	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
china	legacy_builder_memoir	Self-Worth	config/manga/canonical_brand_list.yaml	zh_CN	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	books_prose	yes	0	25	25	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	prose series_plans_en_us uses short key via series_plan_alias
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	books_manga	yes	6	102	96	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=6; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	podcast_scripts	yes	0	60	60	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	image_bank_interior	yes	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	image_bank_cover	yes	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	en_US	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	books_manga	yes	6	102	96	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=6; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	podcast_scripts	yes	0	40	40	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ko_KR	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	books_manga	yes	6	102	96	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=6; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	podcast_scripts	yes	0	32	32	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
japan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	ja_JP	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	books_manga	yes	6	102	96	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=6; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	podcast_scripts	yes	0	30	30	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
taiwan	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_TW	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	books_manga	yes	6	102	96	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=6; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	podcast_scripts	yes	0	48	48	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_interior	optional	0	4	4	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
china	longevity_lab_healing	Health	config/manga/canonical_brand_list.yaml	zh_CN	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	books_prose	yes	0	25	25	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	prose series_plans_en_us uses short key via series_plan_alias
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	podcast_scripts	yes	0	60	60	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	image_bank_interior	yes	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	image_bank_cover	yes	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	en_US	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	podcast_scripts	yes	0	40	40	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ko_KR	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	podcast_scripts	yes	0	32	32	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
japan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	ja_JP	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	podcast_scripts	yes	0	30	30	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
taiwan	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_TW	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	podcast_scripts	yes	0	48	48	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
china	minimal_mind_healing	Overthinking	config/manga/canonical_brand_list.yaml	zh_CN	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	books_prose	yes	0	25	25	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	prose series_plans_en_us uses short key via series_plan_alias
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	podcast_scripts	yes	0	60	60	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	image_bank_interior	yes	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	image_bank_cover	yes	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	en_US	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	podcast_scripts	yes	0	40	40	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ko_KR	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	podcast_scripts	yes	0	32	32	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
japan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	ja_JP	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	podcast_scripts	yes	0	30	30	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
taiwan	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_TW	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	podcast_scripts	yes	0	48	48	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
china	morning_momentum_workplace	Burnout	config/manga/canonical_brand_list.yaml	zh_CN	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	books_prose	yes	0	25	25	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	prose series_plans_en_us uses short key via series_plan_alias
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	podcast_scripts	yes	0	60	60	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	image_bank_interior	yes	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	image_bank_cover	yes	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	en_US	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	podcast_scripts	yes	0	40	40	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
us_eng_37	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ko_KR	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	podcast_scripts	yes	0	32	32	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
japan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	ja_JP	music	no	0	0	0	config/music/music_brand_registry.yaml;MUSIC-MODE-BRAND-INTEGRATION-V1-01	
taiwan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	zh_TW	books_prose	no	0	0	0	config/brand_registry.yaml;config/source_of_truth/series_plans_en_us/	
taiwan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	zh_TW	books_manga	yes	8	102	94	config/manga/canonical_brand_list.yaml;specs/MANGA_CATALOG_RECONCILIATION_SPEC.md	local_scan=8; operator_verified_full=102 per brand×locale (37×5×102=18900 total)
taiwan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	zh_TW	podcast_scripts	yes	0	30	30	config/podcast/brand_podcast_plans.yaml;config/brand_admin/manga_canon_planned_volumes.yaml	
taiwan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_interior	optional	0	8	8	docs/PEARL_ARCHITECT_STATE.md IMG-RENDER-DUAL-PATH-V1-01	Path X: render once en_US; cross-market ship (optional per-locale regen)
taiwan	night_reset_healing	Sleep	config/manga/canonical_brand_list.yaml	zh_TW	image_bank_cover	optional	0	50	50	artifacts/catalog/worldwide_catalog_plan_en_US_2026-05-10.tsv	
