persona,topic,engine,planned_book_count,brand_spread,canonical_txt_present,story_atoms_present,thesis_topic_overlay,predicted_bind_status,predicted_acceptance_ceiling,tuple_viability_status,tuple_viability_errors,tuple_viability_error_codes
corporate_managers,social_anxiety,false_alarm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,sleep_anxiety,spiral,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,boundaries,false_alarm,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,social_anxiety,comparison,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,compassion_fatigue,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,burnout,shame,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=burnout engine=shame;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,burnout,comparison,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=burnout engine=comparison,NO_BINDING
entrepreneurs,imposter_syndrome,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,imposter_syndrome,false_alarm,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT
working_parents,sleep_anxiety,false_alarm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,financial_stress,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,sleep_anxiety,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,somatic_healing,watcher,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,anxiety,false_alarm,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,anxiety,spiral,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,financial_stress,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,overthinking,overwhelm,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=overthinking engine=overwhelm,NO_BINDING
healthcare_rns,overthinking,spiral,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,sleep_anxiety,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,sleep_anxiety,watcher,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=sleep_anxiety engine=watcher;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_x_sandwich,sleep_anxiety,watcher,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=sleep_anxiety engine=watcher;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,burnout,comparison,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=burnout engine=comparison,NO_BINDING
tech_finance_burnout,financial_anxiety,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,burnout,shame,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=burnout engine=shame,NO_BINDING
working_parents,burnout,false_alarm,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=burnout engine=false_alarm,NO_BINDING
millennial_women_professionals,overthinking,spiral,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,burnout,spiral,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=burnout engine=spiral;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,anxiety,overwhelm,57,40,True,True,True,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
healthcare_rns,sleep_anxiety,false_alarm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,financial_anxiety,spiral,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,somatic_healing,watcher,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,boundaries,overwhelm,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=boundaries engine=overwhelm,NO_BINDING
millennial_women_professionals,burnout,false_alarm,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=burnout engine=false_alarm,NO_BINDING
working_parents,financial_anxiety,spiral,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,financial_anxiety,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,boundaries,false_alarm,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,imposter_syndrome,grief,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=imposter_syndrome engine=grief,NO_BINDING
gen_alpha_students,boundaries,shame,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,somatic_healing,watcher,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,financial_anxiety,spiral,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,boundaries,false_alarm,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,anxiety,grief,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,sleep_anxiety,comparison,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=sleep_anxiety engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
corporate_managers,courage,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,boundaries,comparison,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,imposter_syndrome,spiral,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=imposter_syndrome engine=spiral;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
entrepreneurs,compassion_fatigue,grief,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,financial_anxiety,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,burnout,spiral,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=burnout engine=spiral,NO_BINDING
healthcare_rns,depression,watcher,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,grief,watcher,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,social_anxiety,comparison,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,imposter_syndrome,shame,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,imposter_syndrome,grief,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=imposter_syndrome engine=grief,NO_BINDING
gen_x_sandwich,grief,grief,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,anxiety,false_alarm,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,sleep_anxiety,overwhelm,57,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,burnout,spiral,57,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=burnout engine=spiral,NO_BINDING
gen_x_sandwich,boundaries,comparison,57,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,imposter_syndrome,spiral,57,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=imposter_syndrome engine=spiral,NO_BINDING
gen_x_sandwich,overthinking,overwhelm,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=overthinking engine=overwhelm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,sleep_anxiety,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=sleep_anxiety engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
tech_finance_burnout,depression,grief,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,sleep_anxiety,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=sleep_anxiety engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
healthcare_rns,burnout,false_alarm,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=burnout engine=false_alarm,NO_BINDING
millennial_women_professionals,depression,overwhelm,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,sleep_anxiety,shame,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=sleep_anxiety engine=shame,NO_BINDING
entrepreneurs,imposter_syndrome,false_alarm,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,compassion_fatigue,shame,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=compassion_fatigue engine=shame;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
healthcare_rns,self_worth,comparison,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,sleep_anxiety,comparison,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=sleep_anxiety engine=comparison,NO_BINDING
corporate_managers,burnout,shame,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=burnout engine=shame,NO_BINDING
millennial_women_professionals,grief,watcher,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,financial_stress,spiral,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,compassion_fatigue,overwhelm,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,anxiety,watcher,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,anxiety,comparison,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,overthinking,false_alarm,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,burnout,watcher,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,financial_anxiety,spiral,56,40,True,True,False,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
millennial_women_professionals,burnout,spiral,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=burnout engine=spiral,NO_BINDING
corporate_managers,compassion_fatigue,grief,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,anxiety,spiral,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,imposter_syndrome,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=imposter_syndrome engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,financial_stress,overwhelm,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,self_worth,comparison,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,anxiety,spiral,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,sleep_anxiety,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=sleep_anxiety engine=grief,NO_BINDING
healthcare_rns,anxiety,overwhelm,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,social_anxiety,shame,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,financial_stress,shame,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,sleep_anxiety,shame,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=sleep_anxiety engine=shame,NO_BINDING
healthcare_rns,grief,watcher,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,overthinking,watcher,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,overthinking,false_alarm,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,burnout,comparison,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=burnout engine=comparison,NO_BINDING
entrepreneurs,burnout,shame,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=burnout engine=shame,NO_BINDING
working_parents,anxiety,grief,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,compassion_fatigue,watcher,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,imposter_syndrome,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=imposter_syndrome engine=grief,NO_BINDING
millennial_women_professionals,sleep_anxiety,false_alarm,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,imposter_syndrome,grief,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=imposter_syndrome engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_x_sandwich,imposter_syndrome,overwhelm,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=imposter_syndrome engine=overwhelm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
millennial_women_professionals,imposter_syndrome,spiral,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=imposter_syndrome engine=spiral,NO_BINDING
gen_alpha_students,burnout,shame,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=burnout engine=shame,NO_BINDING
gen_x_sandwich,boundaries,shame,56,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,overthinking,shame,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=overthinking engine=shame,NO_BINDING
gen_x_sandwich,burnout,false_alarm,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=burnout engine=false_alarm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,somatic_healing,overwhelm,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,depression,watcher,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,courage,shame,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,burnout,spiral,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=burnout engine=spiral,NO_BINDING
corporate_managers,overthinking,grief,56,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=overthinking engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
corporate_managers,imposter_syndrome,watcher,56,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=imposter_syndrome engine=watcher;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_alpha_students,courage,spiral,56,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,financial_stress,overwhelm,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,overthinking,shame,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=overthinking engine=shame,NO_BINDING
healthcare_rns,boundaries,overwhelm,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=boundaries engine=overwhelm,NO_BINDING
gen_z_professionals,courage,spiral,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,social_anxiety,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,anxiety,watcher,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,depression,grief,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,courage,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,social_anxiety,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,overthinking,comparison,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=overthinking engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
healthcare_rns,financial_anxiety,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,burnout,watcher,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,self_worth,comparison,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,financial_anxiety,overwhelm,55,37,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,overthinking,comparison,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=overthinking engine=comparison,NO_BINDING
millennial_women_professionals,imposter_syndrome,overwhelm,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=imposter_syndrome engine=overwhelm,NO_BINDING
tech_finance_burnout,sleep_anxiety,shame,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=sleep_anxiety engine=shame,NO_BINDING
gen_alpha_students,compassion_fatigue,grief,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,imposter_syndrome,spiral,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=imposter_syndrome engine=spiral,NO_BINDING
corporate_managers,compassion_fatigue,overwhelm,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,anxiety,shame,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,sleep_anxiety,comparison,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=sleep_anxiety engine=comparison,NO_BINDING
tech_finance_burnout,compassion_fatigue,watcher,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,overthinking,grief,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=overthinking engine=grief,NO_BINDING
gen_z_professionals,anxiety,overwhelm,55,40,True,True,True,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
working_parents,financial_stress,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,burnout,comparison,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=burnout engine=comparison,NO_BINDING
