# zh-TW Simplified contamination — KNOWN DEBT BASELINE
# Recorded: 2026-07-15 at origin/main 9e9b9e606791590337cd7d0f2fb425def2e6f760
# Gate: scripts/ci/check_zh_tw_simplified_contamination.py (ratchet/delta gate)
# Audit: artifacts/qa/zh_tw_simplified_contamination_20260715/
#
# Each row is PRE-EXISTING debt the gate tolerates at <= the recorded count.
# This list may only SHRINK. Never add a row to silence a failing PR — that
# is the bypass this gate exists to prevent. Remove a row when the file is
# repaired (the gate tells you to).
distinct_simplified_chars	zh_tw_file
4	atoms/millennial_women_professionals/financial_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/financial_anxiety/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_anxiety/STORY/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/financial_anxiety/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/financial_anxiety/grief/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/financial_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/financial_anxiety/shame/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_anxiety/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/financial_stress/EXERCISE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_stress/HOOK/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_stress/INTEGRATION/locales/zh-TW/CANONICAL.txt
11	atoms/millennial_women_professionals/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt
8	atoms/millennial_women_professionals/financial_stress/SCENE/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/financial_stress/STORY/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/financial_stress/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/financial_stress/false_alarm/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/financial_stress/grief/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/financial_stress/shame/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/financial_stress/spiral/locales/zh-TW/CANONICAL.txt
7	atoms/millennial_women_professionals/financial_stress/watcher/locales/zh-TW/CANONICAL.txt
19	atoms/millennial_women_professionals/grief/EXERCISE/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/grief/HOOK/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/grief/INTEGRATION/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/grief/PERMISSION/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/grief/PIVOT/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/grief/REFLECTION/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/grief/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/grief/STORY/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/grief/comparison/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/grief/false_alarm/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/grief/grief/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/grief/overwhelm/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/grief/shame/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/grief/spiral/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/grief/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/imposter_syndrome/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/imposter_syndrome/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/imposter_syndrome/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/imposter_syndrome/STORY/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/imposter_syndrome/false_alarm/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/overthinking/HOOK/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/overthinking/INTEGRATION/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/overthinking/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/overthinking/STORY/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/overthinking/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/overthinking/grief/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/overthinking/shame/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/overthinking/spiral/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/self_worth/HOOK/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/self_worth/INTEGRATION/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/self_worth/PIVOT/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/self_worth/SCENE/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/self_worth/STORY/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/self_worth/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/self_worth/THREAD/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/self_worth/comparison/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/self_worth/grief/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/self_worth/overwhelm/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/self_worth/shame/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/self_worth/spiral/locales/zh-TW/CANONICAL.txt
7	atoms/millennial_women_professionals/self_worth/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/sleep_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt
10	atoms/millennial_women_professionals/sleep_anxiety/HOOK/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/sleep_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/sleep_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/sleep_anxiety/SCENE/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/sleep_anxiety/STORY/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/sleep_anxiety/THREAD/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/sleep_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt
8	atoms/millennial_women_professionals/sleep_anxiety/grief/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/sleep_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/sleep_anxiety/shame/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/sleep_anxiety/spiral/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/sleep_anxiety/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/social_anxiety/HOOK/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/social_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/social_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/social_anxiety/STORY/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/social_anxiety/comparison/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/social_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/social_anxiety/grief/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/social_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/social_anxiety/shame/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/social_anxiety/spiral/locales/zh-TW/CANONICAL.txt
6	atoms/millennial_women_professionals/social_anxiety/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/somatic_healing/INTEGRATION/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/somatic_healing/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/somatic_healing/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/somatic_healing/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/millennial_women_professionals/somatic_healing/STORY/locales/zh-TW/CANONICAL.txt
10	atoms/millennial_women_professionals/somatic_healing/comparison/locales/zh-TW/CANONICAL.txt
3	atoms/millennial_women_professionals/somatic_healing/false_alarm/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/somatic_healing/grief/locales/zh-TW/CANONICAL.txt
1	atoms/millennial_women_professionals/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt
12	atoms/millennial_women_professionals/somatic_healing/shame/locales/zh-TW/CANONICAL.txt
4	atoms/millennial_women_professionals/somatic_healing/spiral/locales/zh-TW/CANONICAL.txt
5	atoms/millennial_women_professionals/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/anxiety/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/anxiety/spiral/locales/zh-TW/CANONICAL.txt
44	atoms/nyc_executives/anxiety/watcher/locales/zh-TW/CANONICAL.txt
32	atoms/nyc_executives/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/boundaries/SCENE/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/boundaries/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/burnout/INTEGRATION/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/burnout/PERMISSION/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/burnout/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/courage/REFLECTION/locales/zh-TW/CANONICAL.txt
78	atoms/nyc_executives/courage/false_alarm/locales/zh-TW/CANONICAL.txt
48	atoms/nyc_executives/depression/REFLECTION/locales/zh-TW/CANONICAL.txt
36	atoms/nyc_executives/depression/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt
50	atoms/nyc_executives/financial_stress/spiral/locales/zh-TW/CANONICAL.txt
43	atoms/nyc_executives/grief/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/imposter_syndrome/TAKEAWAY/locales/zh-TW/CANONICAL.txt
3	atoms/nyc_executives/imposter_syndrome/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/overthinking/INTEGRATION/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/overthinking/PIVOT/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/overthinking/STORY/locales/zh-TW/CANONICAL.txt
45	atoms/nyc_executives/self_worth/shame/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/sleep_anxiety/HOOK/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/sleep_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/sleep_anxiety/THREAD/locales/zh-TW/CANONICAL.txt
2	atoms/nyc_executives/social_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/somatic_healing/INTEGRATION/locales/zh-TW/CANONICAL.txt
1	atoms/nyc_executives/somatic_healing/STORY/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/anxiety/comparison/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/anxiety/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt
22	atoms/tech_finance_burnout/anxiety/comparison/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/anxiety/grief/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/anxiety/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt
48	atoms/tech_finance_burnout/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt
2	atoms/tech_finance_burnout/compassion_fatigue/EXERCISE/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/compassion_fatigue/HOOK/locales/zh-TW/CANONICAL.txt
45	atoms/tech_finance_burnout/compassion_fatigue/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/depression/shame/THREAD/locales/zh-TW/CANONICAL.txt
88	atoms/tech_finance_burnout/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt
2	atoms/tech_finance_burnout/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/sleep_anxiety/grief/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/sleep_anxiety/shame/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/tech_finance_burnout/social_anxiety/grief/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/PIVOT/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/anxiety/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/anxiety/grief/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/anxiety/shame/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/anxiety/spiral/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/anxiety/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/boundaries/grief/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/boundaries/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/burnout/comparison/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/burnout/false_alarm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/burnout/shame/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/anchored/burnout/spiral/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/compassion_fatigue/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/compassion_fatigue/false_alarm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/compassion_fatigue/shame/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/compassion_fatigue/spiral/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/courage/comparison/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/courage/false_alarm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/courage/grief/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/courage/overwhelm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/courage/shame/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/courage/spiral/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/courage/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/depression/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/depression/false_alarm/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/depression/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_anxiety/comparison/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_anxiety/grief/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/financial_anxiety/watcher/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/financial_stress/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/financial_stress/false_alarm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/financial_stress/grief/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_stress/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/financial_stress/spiral/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/financial_stress/watcher/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/grief/comparison/locales/zh-TW/CANONICAL.txt
5	atoms/working_parents/anchored/grief/false_alarm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/grief/shame/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/anchored/grief/spiral/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/imposter_syndrome/false_alarm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/imposter_syndrome/watcher/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/overthinking/grief/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/overthinking/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/anchored/self_worth/grief/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/self_worth/overwhelm/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/anchored/self_worth/spiral/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/self_worth/watcher/locales/zh-TW/CANONICAL.txt
5	atoms/working_parents/anchored/sleep_anxiety/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/sleep_anxiety/shame/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anchored/sleep_anxiety/watcher/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/social_anxiety/grief/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/social_anxiety/spiral/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/somatic_healing/comparison/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/anchored/somatic_healing/false_alarm/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/somatic_healing/grief/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/anchored/somatic_healing/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anchored/somatic_healing/spiral/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt
7	atoms/working_parents/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/SCENE/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/comparison/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/anxiety/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/anxiety/spiral/locales/zh-TW/CANONICAL.txt
7	atoms/working_parents/anxiety/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/boundaries/INTEGRATION/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/boundaries/grief/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/boundaries/overwhelm/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/boundaries/shame/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/boundaries/spiral/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/boundaries/watcher/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/burnout/INTEGRATION/locales/zh-TW/CANONICAL.txt
3	atoms/working_parents/burnout/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/burnout/SCENE/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/burnout/comparison/locales/zh-TW/CANONICAL.txt
5	atoms/working_parents/burnout/false_alarm/locales/zh-TW/CANONICAL.txt
4	atoms/working_parents/burnout/shame/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/compassion_fatigue/HOOK/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/compassion_fatigue/INTEGRATION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/compassion_fatigue/shame/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/courage/HOOK/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/courage/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/courage/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/depression/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_anxiety/SCENE/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_stress/EXERCISE/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_stress/HOOK/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/financial_stress/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/grief/PIVOT/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/imposter_syndrome/SCENE/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt
2	atoms/working_parents/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt
5	atoms/working_parents/self_worth/HOOK/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/self_worth/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/self_worth/THREAD/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/self_worth/spiral/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/social_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/social_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/social_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt
1	atoms/working_parents/somatic_healing/HOOK/locales/zh-TW/CANONICAL.txt
